,precision,recall,f1-score,support
Benign,0.982803470542932,0.9273456278807405,0.9542694884144142,196781.0
Attack,0.0018152621657473993,0.00807704255980118,0.0029643142173070344,3219.0
accuracy,0.91255,0.91255,0.91255,0.91255
macro avg,0.4923093663543397,0.4677113352202708,0.4786169013158606,200000.0
weighted avg,0.9670144653291014,0.91255,0.9389582316357117,200000.0
