,precision,recall,f1-score,support
Benign,0.970347208324995,0.9994022744487785,0.9846604509720801,194069.0
Attack,0.03333333333333333,0.0006744225257123588,0.0013220955214014213,5931.0
accuracy,0.969785,0.969785,0.969785,0.969785
macro avg,0.5018402708291642,0.5000383484872454,0.49299127324674075,200000.0
weighted avg,0.9425600618621173,0.969785,0.9554995520411902,200000.0
