,precision,recall,f1-score,support
Benign,0.9950199459529018,0.9275791746641074,0.9601167194387533,166720.0
Attack,0.7291610587707492,0.9767427884615385,0.8349858720780888,33280.0
accuracy,0.93576,0.93576,0.93576,0.93576
macro avg,0.8620905023618255,0.9521609815628229,0.8975512957584211,200000.0
weighted avg,0.9507810271257916,0.93576,0.9392949464379388,200000.0
