,precision,recall,f1-score,support
Benign,0.5497036799743723,0.9995631200509694,0.7093207257132154,109870.0
Attack,0.7777777777777778,0.0018639742594030845,0.0037190357071702125,90130.0
accuracy,0.54995,0.54995,0.54995,0.54995
macro avg,0.663740728876075,0.5007135471551862,0.3565198807101928,200000.0
weighted avg,0.6524852721494769,0.54995,0.39134132411199113,200000.0
