,precision,recall,f1-score,support
Benign,0.9909093903362867,0.9274616190887232,0.9581362760553512,194628.0
Attack,0.20836604239093864,0.691734921816828,0.3202620012065845,5372.0
accuracy,0.92113,0.92113,0.92113,0.92113
macro avg,0.5996377163636126,0.8095982704527755,0.6391991386309679,200000.0
weighted avg,0.9698902760104746,0.92113,0.9410029730329132,200000.0
