,precision,recall,f1-score,support
Benign,0.9977925214785826,0.8600870766084399,0.9238364571567687,189718.0
Attack,0.27206910736322504,0.9648900992024898,0.42445504524354505,10282.0
accuracy,0.865475,0.865475,0.865475,0.865475
macro avg,0.6349308144209038,0.9124885879054648,0.6741457512001569,200000.0
weighted avg,0.9604830807589121,0.865475,0.8981632587703098,200000.0
