,precision,recall,f1-score,support
Benign,0.9741309172621058,0.9277190356212905,0.9503586692116837,189718.0
Attack,0.2902541276331453,0.5454191791480256,0.3788805188663311,10282.0
accuracy,0.908065,0.908065,0.908065,0.908065
macro avg,0.6321925224476255,0.7365691073846581,0.6646195940390074,200000.0
weighted avg,0.9389728115072808,0.908065,0.9209789775024291,200000.0
