,precision,recall,f1-score,support
Benign,0.999979981783423,0.9991749133659035,0.9995772854723772,199979.0
Attack,0.09340659340659341,0.8095238095238095,0.16748768472906403,21.0
accuracy,0.999155,0.999155,0.999155,0.999155
macro avg,0.5466932875950081,0.9043493614448566,0.5835324851007206,200000.0
weighted avg,0.9998847915776433,0.999155,0.9994899160642992,200000.0
