,precision,recall,f1-score,support
Benign,0.9806553563456071,0.857713175904803,0.9150733440042099,194628.0
Attack,0.06983071342200725,0.38700670141474314,0.1183132255861598,5372.0
accuracy,0.84507,0.84507,0.84507,0.84507
macro avg,0.5252430348838072,0.6223599386597731,0.5166932847951848,200000.0
weighted avg,0.9561906064366792,0.84507,0.8936723672235012,200000.0
