,precision,recall,f1-score,support
Benign,0.991589309077316,0.8582572902499086,0.9201181911613566,166901.0
Attack,0.5740624043499397,0.9632919423547539,0.7194043321299639,33099.0
accuracy,0.87564,0.87564,0.87564,0.87564
macro avg,0.7828258567136279,0.9107746163023313,0.8197612616456602,200000.0
weighted avg,0.9224906939794589,0.87564,0.8869010510609562,200000.0
