,precision,recall,f1-score,support
Benign,0.9999358682851179,0.8576021681192466,0.9233158641332289,199989.0
Attack,0.0,0.0,0.0,11.0
accuracy,0.857555,0.857555,0.857555,0.857555
macro avg,0.49996793414255897,0.4288010840596233,0.46165793206661443,200000.0
weighted avg,0.9998808718123623,0.857555,0.9232650817607015,200000.0
