,precision,recall,f1-score,support
Benign,0.9963222222869832,0.8574954351184862,0.9217106699845519,199348.0
Attack,0.0007386823314221394,0.032208588957055216,0.001444241944912486,652.0
accuracy,0.854805,0.854805,0.854805,0.854805
macro avg,0.4985304523092027,0.44485201203777075,0.46157745596473215,200000.0
weighted avg,0.993076619946728,0.854805,0.9187106014291425,200000.0
