,precision,recall,f1-score,support
Benign,0.9998198468698394,0.999149846972455,0.9994847346383388,199964.0
Attack,0.0,0.0,0.0,36.0
accuracy,0.99897,0.99897,0.99897,0.99897
macro avg,0.4999099234349197,0.4995749234862275,0.4997423673191694,200000.0
weighted avg,0.9996398792974028,0.99897,0.9993048273861038,200000.0
