,precision,recall,f1-score,support
Benign,0.3195432049604642,0.8229498589898546,0.4603407123613231,27303.0
Attack,0.9627247771506122,0.7229424946582743,0.8257793975150555,172697.0
accuracy,0.736595,0.736595,0.736595,0.736595
macro avg,0.6411339910555383,0.7729461768240644,0.6430600549381893,200000.0
weighted avg,0.8749208448230743,0.736595,0.7758915354112937,200000.0
