,precision,recall,f1-score,support
Benign,0.9794811177789902,0.9991394813185002,0.9892126428132325,194069.0
Attack,0.9179764243614931,0.31512392513909965,0.4691853897326472,5931.0
accuracy,0.978855,0.978855,0.978855,0.978855
macro avg,0.9487287710702417,0.6571317032287999,0.7291990162729398,200000.0
weighted avg,0.9776571960956943,0.978855,0.9737912346231277,200000.0
