,precision,recall,f1-score,support
Benign,0.21024574377936986,0.9995971138702706,0.3474187368327255,27303.0
Attack,0.9998432825188773,0.40637069549557897,0.5778736614145673,172697.0
accuracy,0.487355,0.487355,0.487355,0.487355
macro avg,0.6050445131491236,0.7029839046829248,0.4626461991236464,200000.0
weighted avg,0.8920513745178534,0.487355,0.5464131073852772,200000.0
