,precision,recall,f1-score,support
Benign,0.9814514394031899,0.8577606577870831,0.915446819357743,196781.0
Attack,0.0010350119561725972,0.009009009009009009,0.001856712977783469,3219.0
accuracy,0.8441,0.8441,0.8441,0.8441
macro avg,0.49124322567968126,0.43338483339804607,0.4586517661677632,200000.0
weighted avg,0.9656716370034301,0.8441,0.9007425865955575,200000.0
