Task,Protocol,Model,Held_Out_Attack,Runs,Accuracy_Mean,Accuracy_SD,Accuracy_CI95_Low,Accuracy_CI95_High,Balanced_Accuracy_Mean,Balanced_Accuracy_SD,Balanced_Accuracy_CI95_Low,Balanced_Accuracy_CI95_High,Precision_Mean,Precision_SD,Precision_CI95_Low,Precision_CI95_High,Attack_Recall_Mean,Attack_Recall_SD,Attack_Recall_CI95_Low,Attack_Recall_CI95_High,Specificity_Mean,Specificity_SD,Specificity_CI95_Low,Specificity_CI95_High,F1_Mean,F1_SD,F1_CI95_Low,F1_CI95_High,MCC_Mean,MCC_SD,MCC_CI95_Low,MCC_CI95_High,FPR_Mean,FPR_SD,FPR_CI95_Low,FPR_CI95_High,FNR_Mean,FNR_SD,FNR_CI95_Low,FNR_CI95_High,TN_Mean,TN_SD,TN_CI95_Low,TN_CI95_High,FP_Mean,FP_SD,FP_CI95_Low,FP_CI95_High,FN_Mean,FN_SD,FN_CI95_Low,FN_CI95_High,TP_Mean,TP_SD,TP_CI95_Low,TP_CI95_High,ROC_AUC_Mean,ROC_AUC_SD,ROC_AUC_CI95_Low,ROC_AUC_CI95_High,PR_AUC_Mean,PR_AUC_SD,PR_AUC_CI95_Low,PR_AUC_CI95_High,Brier_Mean,Brier_SD,Brier_CI95_Low,Brier_CI95_High,ECE_10_Mean,ECE_10_SD,ECE_10_CI95_Low,ECE_10_CI95_High,Training_Rows_Mean,Training_Rows_SD,Training_Rows_CI95_Low,Training_Rows_CI95_High,Testing_Rows_Mean,Testing_Rows_SD,Testing_Rows_CI95_Low,Testing_Rows_CI95_High,Training_Attacks_Mean,Training_Attacks_SD,Training_Attacks_CI95_Low,Training_Attacks_CI95_High,Testing_Attacks_Mean,Testing_Attacks_SD,Testing_Attacks_CI95_Low,Testing_Attacks_CI95_High,Feature_Count_Mean,Feature_Count_SD,Feature_Count_CI95_Low,Feature_Count_CI95_High,Training_Seconds_Mean,Training_Seconds_SD,Training_Seconds_CI95_Low,Training_Seconds_CI95_High,Inference_Seconds_Mean,Inference_Seconds_SD,Inference_Seconds_CI95_Low,Inference_Seconds_CI95_High,Flows_Per_Second_Mean,Flows_Per_Second_SD,Flows_Per_Second_CI95_Low,Flows_Per_Second_CI95_High
binary,temporal,decision_tree,,3,0.7247983333333333,0.0444753263994019,0.6744697636621106,0.775126903004556,0.6134497631582186,0.061635480148525684,0.5437026514896677,0.6831968748267696,0.9680422230228162,0.04380893612999241,0.9184677449303942,1.0176167011152382,0.22999163871743558,0.12081261801459103,0.09327929155426953,0.3667039858806016,0.996907887599002,0.00415866308982215,0.9922019173004215,1.0016138578975824,0.3626620286880118,0.15305313133744328,0.18946610619515528,0.5358579511808683,0.38412755079411526,0.12092705099792227,0.24728571052003753,0.520969391068193,0.003092112400998067,0.004158663089822106,-0.0016138578975823316,0.007798082699578466,0.7700083612825642,0.12081261801459103,0.6332960141193982,0.9067207084457303,128639.0,536.6255677844655,128031.75100461178,129246.24899538822,399.0,536.6255677844655,-208.24899538821796,1006.248995388218,54641.333333333336,8573.104999551408,44939.951753940746,64342.714912725925,16320.666666666666,8573.104999551408,6619.285087274078,26022.048246059254,0.6135103095459249,0.06160313337053427,0.5437998017024962,0.6832208173893536,0.49913020974183303,0.08134761056137958,0.40707672262496414,0.5911836968587019,0.27527675059055984,0.0445393747000623,0.22487570344422741,0.32567779773689226,0.27673218799351196,0.04576272824569698,0.22494678598936246,0.32851758999766145,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,70962.0,0.0,70962.0,70962.0,78.0,0.0,78.0,78.0,17.738736833333558,2.0775119544403866,15.387810744497546,20.08966292216957,0.0174446000000898,0.003667380567323413,0.01329456821087045,0.021594631789309152,11784278.263879662,2287278.6236472265,9195978.842893831,14372577.684865493
binary,temporal,linear_svm,,3,0.8360566666666666,0.0005589573627150039,0.8354241468663617,0.8366891864669714,0.782967910821536,0.0005272901944343508,0.7823712257955685,0.7835645958475036,0.9060902011747487,0.0018816111746044325,0.9039609576871392,0.9082194446623582,0.6001427994325601,0.0006860864856070068,0.599366419486941,0.6009191793781792,0.9657930222105117,0.0007533924408706676,0.9649404784065692,0.9666455660144542,0.722043763483601,0.0008230094643451282,0.7211124406014618,0.7229750863657401,0.6386172595930693,0.0014516954492483371,0.6369745115465957,0.6402600076395428,0.0342069777894883,0.000753392440870538,0.03335443398554591,0.03505952159343069,0.39985720056743973,0.0006860864856069616,0.39908082062182076,0.4006335805130587,124624.0,97.21625378505387,124513.98945262688,124734.01054737312,4414.0,97.21625378505387,4303.989452626881,4524.010547373119,28374.666666666668,48.686069191641806,28319.573192965654,28429.76014036768,42587.333333333336,48.6860691916418,42532.23985963232,42642.42680703435,0.703007384257841,0.000900556296509795,0.7019883088742288,0.7040264596414533,0.7469360720163677,0.0006741497537742183,0.746173199754409,0.7476989442783264,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,70962.0,0.0,70962.0,70962.0,78.0,0.0,78.0,78.0,312.1761538999993,228.21978627920507,53.92115401631139,570.4311537836873,0.08077863333346608,0.0204144221768182,0.057677539940758235,0.10387972672617392,2579449.4078395795,620098.9651794482,1877741.3710772763,3281157.4446018827
binary,temporal,logistic_regression,,3,0.7827216666666666,0.0017406631877917172,0.7807519208409882,0.7846914124923451,0.7064475225224583,0.0005801917935949919,0.7057909737015595,0.7071040713433572,0.8883005221927595,0.022037008938735614,0.8633632990286496,0.9132377453568693,0.4437774207791964,0.008278672163166625,0.4344092213194001,0.45314562023899274,0.9691176242657201,0.00722616592522701,0.9609404477351282,0.977294800796312,0.5917043660843865,0.0026415308348747505,0.5887151925487547,0.5946935396200183,0.517367059115932,0.007576520021697082,0.508793419602799,0.5259406986290649,0.030882375734279797,0.007226165925227049,0.022705199203687867,0.039059552264871726,0.5562225792208036,0.008278672163166592,0.5468543797610074,0.5655907786805999,125053.0,932.4499986594456,123997.83349484549,126108.16650515451,3985.0,932.4499986594456,2929.8334948454817,5040.166505154519,39470.666666666664,587.4711340426296,38805.8804966006,40135.45283673273,31491.333333333332,587.4711340426296,30826.547163267263,32156.1195033994,0.8690497595164494,0.014690993557564098,0.8524253353096088,0.8856741837232899,0.8091573739882945,0.016282625123926517,0.7907318491114055,0.8275828988651834,0.14630306760470072,0.004848441296175487,0.14081653978520656,0.15178959542419487,0.1241197809420153,0.00960840127998885,0.11324685133366762,0.13499271055036297,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,70962.0,0.0,70962.0,70962.0,78.0,0.0,78.0,78.0,34.47168030000042,15.788724765336413,16.60505629288176,52.33830430711909,0.038266599999891036,0.0017392079259897744,0.03629850095796706,0.040234699041815015,5233560.815060823,233400.33633917177,4969443.470912658,5497678.159208989
binary,temporal,random_forest,,3,0.7547533333333334,0.03677000963194508,0.7131441504134804,0.7963625162531863,0.654500781543289,0.05179083465865606,0.5958939349730972,0.7131076281134807,0.9982512897663947,0.0011941835474601743,0.9968999438689222,0.9996026356638671,0.3092547184878291,0.1035190144468944,0.19211192600779697,0.4263975109678612,0.9997468445987486,7.365570570614056e-05,0.9996634953213758,0.9998301938761215,0.46555657674681544,0.1271162553560073,0.32171099242040613,0.6094021610732248,0.46895327821145233,0.09337952509240788,0.3632843980716062,0.5746221583512985,0.00025315540125126667,7.365570570625393e-05,0.00016980612387822584,0.0003365046786243075,0.690745281512171,0.10351901444689433,0.573602489032139,0.807888073992203,129005.33333333333,9.504384952922168,128994.57810927967,129016.08855738699,32.666666666666664,9.504384952922168,21.91144261300584,43.42189072032749,49016.666666666664,7345.916303180518,40703.97982669863,57329.353506634696,21945.333333333332,7345.916303180518,13632.646493365297,30258.020173301367,0.8297032267172337,0.03221301856844491,0.7932507646311057,0.8661556888033618,0.7860989969528749,0.03484756686529525,0.7466652628167227,0.825532731089027,0.23777186836175757,0.004417181056423494,0.23277335744466615,0.24277037927884898,0.27220219890381225,0.005329035009119893,0.2661718281016211,0.2782325697060034,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,70962.0,0.0,70962.0,70962.0,78.0,0.0,78.0,78.0,60.320283400000335,5.999345613432703,53.531384742441475,67.1091820575592,0.5141739999999118,0.1190202502644032,0.3794899078827389,0.6488580921170846,401631.3427187235,82027.02799999036,308809.0223933495,494453.66304409754
binary,temporal,xgboost,,3,0.7108016666666667,0.03330806596506822,0.6731100417984754,0.7484932915348579,0.5925247649147614,0.04692846812175947,0.5394202040573624,0.6456293257721604,0.9981444381656903,0.0009402301841913433,0.9970804675518019,0.9992084087795787,0.18520710615070976,0.09383391010120572,0.07902404096885907,0.29139017133256045,0.9998424236788129,2.3675587526905212e-05,0.9998156322294225,0.9998692151282034,0.3056765789886949,0.1285401937753931,0.16021965665199153,0.4511335013253982,0.35111596528434447,0.09406011339461962,0.24467692697909935,0.45755500358958956,0.00015757632118696668,2.367558752697167e-05,0.0001307848717964042,0.00018436777057752917,0.8147928938492903,0.09383391010120566,0.7086098286674397,0.9209759590311409,129017.66666666667,3.0550504633038935,129014.20955162021,129021.12378171313,20.333333333333332,3.0550504633038935,16.8762182868756,23.790448379791066,57819.333333333336,6658.641928601757,50284.37066189885,65354.29600476782,13142.666666666666,6658.641928601757,5607.703995232181,20677.62933810115,0.8194038214224478,0.026782389969751554,0.7890966941076357,0.8497109487372599,0.8060099570417805,0.01871382279114062,0.7848332730147578,0.8271866410688031,0.25951271255811054,0.014405288355424518,0.24321159422298383,0.27581383089323724,0.2833726011582732,0.014234204895597421,0.2672650819830532,0.29948012033349314,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,70962.0,0.0,70962.0,70962.0,78.0,0.0,78.0,78.0,10.88988533333304,0.8882453665821682,9.884741078387842,11.89502958827824,0.16076523333322254,0.015615633642875682,0.14309448037015207,0.178435986296293,1252094.1450978124,124390.86472545876,1111332.6305992235,1392855.6595964013
binary,temporal_novel,decision_tree,,3,0.7120266666666667,0.046807643695590255,0.6590588315186157,0.7649945018147177,0.6130968090120161,0.062147225371114535,0.5427706031091095,0.6834230149149227,0.9679837863826117,0.043286917785970776,0.9190000276558177,1.0169675451094058,0.22951394035763853,0.12170893877570921,0.09178731077035732,0.3672405699449197,0.9966796776663939,0.004400759599863099,0.9916997493767391,1.0016596059560487,0.36187060668433046,0.15422126582496692,0.18735281558026384,0.5363883977883971,0.3791388574341774,0.12126907739412628,0.24190997785753973,0.5163677370108151,0.0033203223336062335,0.004400759599863161,-0.0016596059560486254,0.008300250623261092,0.7704860596423614,0.12170893877570918,0.6327594300550802,0.9082126892296426,125373.33333333333,553.5759508263824,124746.90317384936,125999.76349281729,417.6666666666667,553.5759508263823,-208.7634928173024,1044.0968261506357,57177.0,9031.898637606602,46956.44454495745,67397.55545504254,17032.0,9031.898637606602,6811.4445449574505,27252.55545504255,0.6131575306689676,0.062122065690479955,0.5428597956248997,0.6834552657130355,0.5112297918244374,0.08001068476078914,0.42068917867044914,0.6017704049784257,0.28805537865266995,0.046885084660088804,0.23499991080368784,0.341110846501652,0.2895373613393007,0.04814458829024361,0.2350566309608848,0.3440180917177166,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,74209.0,0.0,74209.0,74209.0,78.0,0.0,78.0,78.0,17.91485920000014,2.1180905597573907,15.518014096506029,20.311704303494253,0.01698310000028863,0.002066461983513494,0.01464467813068341,0.019321521869893853,11893631.13254481,1448602.8698921604,10254382.669057848,13532879.596031772
binary,temporal_novel,linear_svm,,3,0.8317,0.000663193033739057,0.8309495264339543,0.8324504735660457,0.7838986053659228,0.0006805867788984655,0.7831284489243151,0.7846687618075305,0.9198695843798954,0.001561444881532982,0.9181026431594469,0.9216365256003439,0.5985572280091813,0.0007481405974513574,0.597710627225534,0.5994038287928286,0.9692399827226644,0.0006132267312567673,0.9685460513506683,0.9699339140946606,0.7252171343579152,0.0010342776037175537,0.7240467390701859,0.7263875296456446,0.6409407742835417,0.0016342952392515442,0.6390913951227599,0.6427901534443234,0.030760017277335665,0.0006132267312568382,0.030066085905339462,0.03145394864933187,0.4014427719908187,0.0007481405974513574,0.40059617120717145,0.4022893727744659,121921.66666666667,77.1384037515253,121834.3763454519,122008.95698788144,3869.3333333333335,77.1384037515253,3782.043012118563,3956.623654548104,29790.666666666668,55.51876559626784,29727.84126911299,29853.492064220347,44418.333333333336,55.51876559626784,44355.50793577966,44481.158730887015,0.7081646917780272,0.0016256333436265938,0.7063251144748762,0.7100042690811782,0.7557936094192114,0.0010088997375924619,0.754651931890446,0.7569352869479767,,,,,,,,,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,74209.0,0.0,74209.0,74209.0,78.0,0.0,78.0,78.0,310.8712475333329,227.25601721346067,53.706855015551525,568.0356400511143,0.07866783333338384,0.009363048694444572,0.06807254631240447,0.0892631203543632,2565899.0091048605,297557.0325966766,2229181.528681704,2902616.489528017
binary,temporal_novel,logistic_regression,,3,0.7731216666666666,0.002462647626708576,0.7703349185370758,0.7759084147962574,0.7054681670615666,0.0005359560850189839,0.7048616756572459,0.7060746584658872,0.8909338691539523,0.02342224816901,0.8644291002345602,0.9174386380733445,0.44315379536174854,0.007006186709847014,0.4352255487472195,0.45108204197627755,0.9677825387613846,0.008043120021422224,0.9586808916427791,0.9768841858799902,0.5917422111925781,0.0012284794647154725,0.5903520558112691,0.593132366573887,0.5117936965470505,0.009693651898627439,0.5008242967821686,0.5227630963119325,0.032217461238615366,0.00804312002142218,0.023115814120009938,0.041319108357220795,0.5568462046382514,0.007006186709847,0.5489179580237225,0.5647744512527804,121738.33333333333,1011.7521106147165,120593.42804063683,122883.23862602982,4052.6666666666665,1011.7521106147163,2907.761373970173,5197.57195936316,41323.0,519.9221095510366,40734.65274698242,41911.34725301758,32886.0,519.9221095510366,32297.652746982418,33474.34725301758,0.8671020506718833,0.015069561482144684,0.8500492365304431,0.8841548648133235,0.814730975656316,0.016611625248252118,0.7959331520911551,0.8335287992214769,0.15144568185011545,0.005171322253083451,0.14559377983214275,0.15729758386808815,0.13056253333155066,0.006297782536402905,0.12343592150387837,0.13768914515922295,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,74209.0,0.0,74209.0,74209.0,78.0,0.0,78.0,78.0,38.10870026666635,14.912956296411112,21.23310157566003,54.984298957672664,0.04099493333281617,0.008122231728815765,0.031803762889713656,0.05018610377591868,5006381.295928224,973092.3023031988,3905223.694673259,6107538.897183189
binary,temporal_novel,random_forest,,3,0.7432783333333332,0.03821402109610206,0.7000350976146942,0.7865215690519721,0.6541378526433234,0.05148927930156081,0.5958722480836569,0.7124034572029898,0.9985480878278298,0.0007892841488691669,0.997654928732829,0.9994412469228305,0.3085115462185628,0.10296177071526053,0.19199933438271827,0.42502375805440734,0.9997641590680839,7.72116833177287e-05,0.9996767858232337,0.9998515323129341,0.4647688444118658,0.12651708563423855,0.32160128445375724,0.6079364043699743,0.46388064430371356,0.09228504094663152,0.3594502895675954,0.5683109990398317,0.00023584093191613334,7.721168331773158e-05,0.00014846768706590347,0.0003232141767663632,0.6914884537814371,0.10296177071526051,0.5749762419455926,0.8080006656172816,125761.33333333333,9.71253485622231,125750.34256549037,125772.32410117629,29.666666666666668,9.71253485622231,18.67589882370966,40.65743450962368,51314.666666666664,7640.690043008768,42668.41193854048,59960.92139479285,22894.333333333332,7640.690043008768,14248.078605207145,31540.58806145952,0.8278261275831374,0.03238445414457728,0.7911796678799932,0.8644725872862817,0.7910181010265863,0.033973509703785036,0.7525734556799049,0.8294627463732678,0.2488408732274788,0.004299125539824434,0.24397595470359146,0.25370579175136615,0.2849264660016131,0.005414885442515835,0.2787989462885928,0.29105398571463337,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,74209.0,0.0,74209.0,74209.0,78.0,0.0,78.0,78.0,61.40087163333313,3.929354497571693,56.95438843458074,65.84735483208551,0.49991580000035657,0.017716678556560166,0.47986749089815545,0.5199641091025577,400400.0263585434,14082.42878568837,384464.25802003196,416335.7946970548
binary,temporal_novel,xgboost,,3,0.6972533333333333,0.034406070806375644,0.6583191990193694,0.7361874676472971,0.5920876027718774,0.04636907435121825,0.5396160555567282,0.6445591499870267,0.9984479065622853,0.0005072687528134404,0.9978738779303482,0.9990219351942224,0.18432624973610565,0.09275348764674324,0.07936579765630293,0.2892867018159084,0.9998489558076492,2.1032914207399356e-05,0.9998251548246374,0.999872756790661,0.3045622384675843,0.12730597638987343,0.16050196458082683,0.44862251235434175,0.34653109567650775,0.09236677919804302,0.24200824540153676,0.45105394595147874,0.00015104419235076666,2.1032914207423574e-05,0.00012724320933894998,0.00017484517536258334,0.8156737502638943,0.09275348764674321,0.7107132981840917,0.920634202343697,125772.0,2.6457513110645907,125769.00605054596,125774.99394945404,19.0,2.6457513110645907,16.006050545962186,21.993949454037814,60530.333333333336,6883.143564777168,52741.32314494326,68319.34352172341,13678.666666666666,6883.143564777167,5889.656478276588,21467.676855056743,0.8184046298136516,0.02771385271357181,0.7870434531777054,0.8497658064495978,0.812429447755424,0.01970174913361721,0.7901348198304553,0.8347240756803928,0.2716790537039438,0.0148323335991126,0.25489468818347416,0.28846341922441343,0.2965938625962929,0.014741288335087747,0.27991252449090187,0.3132752007016839,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,63030.0,0.0,63030.0,63030.0,74209.0,0.0,74209.0,74209.0,78.0,0.0,78.0,78.0,10.934957499999655,0.8832683596367485,9.935445258601861,11.934469741397448,0.15091913333314244,0.007556140026029314,0.14236855595613987,0.159469710710145,1327413.4065738255,65948.09213371098,1252786.1150317825,1402040.6981158685
binary,unseen,decision_tree,Bot,3,0.9897133333333333,3.3291640592398303e-05,0.9896756602955241,0.9897510063711425,0.49972397821447573,1.6809545267095128e-05,0.4997049564233253,0.49974300000562616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994479564289515,3.3619090534190257e-05,0.9994099128466506,0.9994860000112523,0.0,0.0,0.0,0.0,-0.002318724769442767,7.107834194835854e-05,-0.002399157485163344,-0.0022382920537221906,0.0005520435710486333,3.361909053423981e-05,0.0005139999887477199,0.0005900871533495467,1.0,0.0,1.0,1.0,197942.66666666666,6.658328118479393,197935.1320591048,197950.20127422852,109.33333333333333,6.6583281184793925,101.79872577148174,116.86794089518492,1948.0,0.0,1948.0,1948.0,0.0,0.0,0.0,0.0,0.49972397821447573,1.6809545267095128e-05,0.4997049564233253,0.49974300000562616,0.00974,0.0,0.00974,0.00974,0.010223696386026234,4.0267787050141036e-05,0.010178129095347817,0.010269263676704651,0.010251261154980934,3.692447267795848e-05,0.010209477180669937,0.01029304512929193,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,118589.66666666667,44.45597072760118,118539.36,118639.97333333334,1948.0,0.0,1948.0,1948.0,78.0,0.0,78.0,78.0,32.01124146666734,4.966898596431986,26.390666592959683,37.631816340375,0.022025499999169,0.004012275345695804,0.017485183027404275,0.02656581697093373,9269529.438135495,1560605.3649084417,7503538.220179316,11035520.656091675
binary,unseen,decision_tree,DDoS,3,0.7627666666666667,0.0021767885366597768,0.7603033985493522,0.7652299347839812,0.8145284445254379,0.0016989557419057422,0.812605895117774,0.8164509939331018,0.9993925412501566,3.238025876100562e-05,0.9993558995379769,0.9994291829623364,0.6297375485960842,0.0034049388632733176,0.6258844975522855,0.633590599639883,0.9993193404547918,3.6752160900560016e-05,0.9992777514696128,0.9993609294399707,0.7726235051109223,0.002558961353377663,0.7697277677395341,0.7755192424823104,0.6154946875022866,0.0027872310550908007,0.6123406386463839,0.6186487363581894,0.0006806595452082,3.6752160900479345e-05,0.0006390705600293833,0.0007222485303870167,0.3702624514039157,0.003404938863273298,0.366409400360117,0.37411550244771447,71940.0,2.6457513110645907,71937.00605054596,71942.99394945404,49.0,2.6457513110645907,46.00605054596218,51.99394945403782,47397.666666666664,435.86962882647987,46904.433749498945,47890.89958383438,80613.33333333333,435.86962882647987,80120.10041616562,81106.56625050104,0.8145771563323354,0.001688781473976181,0.8126661201926743,0.8164881924719966,0.8664305267006727,0.0012029723955862281,0.8650692352852907,0.8677918181160547,0.23745418333715543,0.002355808735621906,0.2347883347941211,0.24012003188018977,0.23878912719722142,0.004074257968871822,0.23417867028447223,0.24339958410997062,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,88462.33333333333,35.21836642056717,88422.48,88502.18666666666,128011.0,0.0,128011.0,128011.0,78.0,0.0,78.0,78.0,13.740952533333257,1.2400071233565433,12.337752378258028,15.144152688408486,0.014217199999014399,0.002316718544754299,0.011595586171131433,0.016838813826897364,14298839.978158472,2129840.1871197727,11888698.919644084,16708981.03667286
binary,unseen,decision_tree,DoS GoldenEye,3,0.9736016666666666,0.0005977945577983855,0.9729251984428912,0.974278134890442,0.750033152875349,0.006112364998395139,0.74311636074402,0.756949945006678,0.9722094727593333,0.003911937016529469,0.9677826992958228,0.9766362462228438,0.5008428969720548,0.012268439748784537,0.48695985046871976,0.5147259434753898,0.9992234087786432,0.00011754800060216299,0.9990903906938541,0.9993564268634324,0.6610442605492755,0.010492780411163598,0.6491705617432069,0.672917959355344,0.6877054978096996,0.008441573785092658,0.6781529578111732,0.6972580378082259,0.0007765912213565333,0.00011754800060216359,0.0006435731365674249,0.0009096093061456417,0.4991571030279453,0.012268439748784542,0.4852740565246103,0.5130401495312803,189570.66666666666,22.300971578236975,189545.43074165663,189595.90259167668,147.33333333333334,22.300971578236975,122.09740832331813,172.56925834334857,5132.333333333333,126.14409749700273,4989.587849186042,5275.078817480624,5149.666666666667,126.14409749700273,5006.921182519376,5292.412150813958,0.7500570808501802,0.0061664697173039315,0.7430790634657594,0.757035098234601,0.514299543055301,0.014570115550821681,0.49781190518993496,0.5307871809206671,0.026533414767218332,0.0007979122461624982,0.02563049206099956,0.027436337473437104,0.027292106529181067,0.001389026205491786,0.025720275408022897,0.028863937650339237,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,116708.33333333333,43.878620458411554,116658.68,116757.98666666666,10282.0,0.0,10282.0,10282.0,78.0,0.0,78.0,78.0,18.249219000001176,2.5053172330218447,15.414185665375658,21.084252334626694,0.018676099999841666,0.005797865804876325,0.012115197208827148,0.025237002790856184,11336676.309410691,3043522.317061136,7892606.588492526,14780746.030328857
binary,unseen,decision_tree,DoS Hulk,3,0.8186366666666668,0.2117841696948413,0.5789803177951675,1.058293015538166,0.8946785536332768,0.12257118446142962,0.7559762011996294,1.0333809060669241,0.9998517386385591,2.738396208739819e-05,0.9998207507683091,0.9998827265088092,0.7900774188318268,0.2452901248312168,0.5125055124141413,1.0676493252495123,0.9992796884347263,0.0001843468833772136,0.9990710802981517,0.9994882965713008,0.8672781163542553,0.16852580536608056,0.6765732149309853,1.0579830177775253,0.654179925767075,0.26309845793712516,0.35645599336086065,0.9519038581732893,0.0007203115652736,0.00018434688337715024,0.0005117034286991503,0.0009289197018480498,0.20992258116817317,0.24529012483121682,-0.06764932524951231,0.48749448758585867,27283.333333333332,5.033222956847167,27277.63770538044,27289.028961286225,19.666666666666668,5.033222956847166,13.97103871377352,25.362294619559815,36253.0,42360.86868797665,-11682.835522615023,84188.83552261503,136444.0,42360.86868797665,88508.16447738497,184379.83552261503,0.8947144149109162,0.12258729106959981,0.7559938361343257,1.0334349936875067,0.9712423843132596,0.03346507903278342,0.9333730824327215,1.0091116861937977,0.18157812201797716,0.21164799615427704,-0.057924131986131666,0.421080376022086,0.1828272847708081,0.2108374118780043,-0.05575770677509109,0.4214122763167073,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,76857.33333333333,31.75426480542942,76821.4,76893.26666666666,172697.0,0.0,172697.0,172697.0,78.0,0.0,78.0,78.0,16.264644399998968,0.0920332783532727,16.160498941456904,16.36878985854103,0.011990133332801566,0.0008188947801771879,0.011063466654125938,0.012916800011477193,16731624.477637457,1126177.6382240413,15457234.510972843,18006014.44430207
binary,unseen,decision_tree,DoS Slowhttptest,3,0.9800533333333332,0.0032364885807512323,0.9763909017288145,0.983715764937852,0.631804963484846,0.06096467785517398,0.5628169360701888,0.7007929908995033,0.8936623852166409,0.04542955066707712,0.8422540091353115,0.9450707612979703,0.264345830145371,0.12187754397802274,0.12642840581056253,0.40226325448017947,0.9992640968243212,6.125291851728739e-05,0.9991947826218918,0.9993334110267506,0.40016763614954387,0.1472585558605274,0.2335288930911038,0.5668063792079839,0.47357740390833897,0.12318401411322523,0.33418156944040567,0.6129732383762723,0.0007359031756788667,6.125291851726634e-05,0.0006665889732494627,0.0008052173781082708,0.735654169854629,0.12187754397802274,0.5977367455198205,0.8735715941894374,194628.66666666666,11.930353445448853,194615.16620083107,194642.16713250225,143.33333333333334,11.930353445448853,129.83286749774908,156.8337991689176,3846.0,637.175799917103,3124.967705577621,4567.032294422379,1382.0,637.175799917103,660.9677055776211,2103.032294422379,0.6317904504426662,0.06093293491316514,0.5628383435483918,0.7007425573369407,0.2578387835851727,0.11481881947940441,0.1279090579696131,0.3877685092007323,0.020107280027273997,0.002915845230731297,0.016807690530673117,0.023406869523874878,0.020422970775851,0.002288590839660663,0.01783318644265873,0.02301275510904327,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,117851.33333333333,43.878620458411554,117801.68,117900.98666666666,5228.0,0.0,5228.0,5228.0,78.0,0.0,78.0,78.0,16.38251993333203,1.6790571097934914,14.482487947656937,18.282551919007123,0.015259200001310034,0.0009034095594832795,0.014236895846691975,0.016281504155928092,13136971.406044737,763539.8812732031,12272944.692304144,14000998.11978533
binary,unseen,decision_tree,DoS slowloris,3,0.9972283333333335,0.00022695447414255602,0.9969715101689232,0.9974851564977438,0.9622225915618966,0.006161548397338155,0.9552501431752736,0.9691950399485196,0.9702807545850224,0.007089693105184404,0.9622580115884323,0.9783034975816125,0.9252295855050882,0.01247254049069465,0.9111155772699173,0.939343593740259,0.9992155976187052,0.00019808554694591727,0.9989914427207556,0.9994397525166547,0.9471598525208803,0.004656149008747019,0.9418909239090496,0.952428781132711,0.9460509071259988,0.004608579071010322,0.940835808966229,0.9512660052857687,0.0007844023812948667,0.0001980855469459558,0.0005602474833452959,0.0010085572792444375,0.07477041449491184,0.012472540490694682,0.06065640625974092,0.08888442273008276,194475.33333333334,38.552993831002716,194431.7065138552,194518.9601528115,152.66666666666666,38.552993831002716,109.03984718853167,196.29348614480165,401.6666666666667,67.00248751601193,325.8462144273284,477.487118906005,4970.333333333333,67.00248751601193,4894.512881093995,5046.153785572671,0.9623069908805365,0.006175336358685705,0.9553189399468501,0.9692950418142229,0.9060226831232675,0.008289838858202931,0.8966418473584762,0.9154035188880588,0.002756473144168967,0.00018679267699691092,0.002545097331569205,0.002967848956768729,0.0028207908103079667,0.00014936283666391547,0.002651770849356485,0.0029898107712594485,600000.0,0.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,117818.66666666667,44.45597072760118,117768.36,117868.97333333334,5372.0,0.0,5372.0,5372.0,78.0,0.0,78.0,78.0,19.424846666666173,1.092408141229136,18.188670483235157,20.66102285009719,0.016665866667608466,0.0003317371906339523,0.01629047069723553,0.017041262637981402,12003742.25116901,238613.44252052627,11733725.72203689,12273758.780301128
