,precision,recall,f1-score,support
Benign,0.5300882044211879,0.9238645672158005,0.6736528436372807,109870.0
Attack,0.01738517561376718,0.001642072561855098,0.0030007197672414668,90130.0
accuracy,0.508265,0.508265,0.508265,0.508265
macro avg,0.2737366900174775,0.4627533198888278,0.3383267817022611,200000.0
weighted avg,0.29903858448912374,0.508265,0.3714234640152475,200000.0
