,precision,recall,f1-score,support
Benign,0.5507099544084382,0.9993628834076635,0.7101073891912343,109870.0
Attack,0.8872785829307569,0.006113391767447021,0.012143116880254764,90130.0
accuracy,0.551755,0.551755,0.551755,0.551755
macro avg,0.7189942686695976,0.5027381375875553,0.3611252530357445,200000.0
weighted avg,0.7023846068520211,0.551755,0.39556978987429137,200000.0
