,precision,recall,f1-score,support
Benign,0.9998248344685728,0.9990598307695385,0.9994421862297542,199964.0
Attack,0.005291005291005291,0.027777777777777776,0.008888888888888889,36.0
accuracy,0.998885,0.998885,0.998885,0.998885
macro avg,0.502557919879789,0.5134188042736582,0.5041655375593216,200000.0
weighted avg,0.9996458183793209,0.998885,0.9992638866362329,200000.0
