,precision,recall,f1-score,support
Benign,0.8136010090393105,0.9670576241710684,0.8837168945809748,400214.0
Attack,0.9088262345871109,0.5971175297266106,0.7207122722735898,220089.0
accuracy,0.8357996011626576,0.8357996011626576,0.8357996011626576,0.8357996011626576
macro avg,0.8612136218132107,0.7820875769488396,0.8022145834272822,620303.0
weighted avg,0.8473877627154816,0.8357996011626576,0.8258814104401435,620303.0
