,precision,recall,f1-score,support
Benign,0.9999459981639376,0.9991246897444813,0.9995351752389349,166798.0
Attack,0.9956207444734395,0.9997289319920487,0.99767060909815,33202.0
accuracy,0.999225,0.999225,0.999225,0.999225
macro avg,0.9977833713186886,0.999426810868265,0.9986028921685424,200000.0
weighted avg,0.999227962798778,0.999225,0.9992256386139031,200000.0
