,precision,recall,f1-score,support
Benign,0.6063762546456654,0.9994860325883121,0.7548151567286308,71989.0
Attack,0.9995451248447892,0.6351329182648366,0.7767205472123505,128011.0
accuracy,0.76628,0.76628,0.76628,0.76628
macro avg,0.8029606897452273,0.8173094754265744,0.7657678519704907,200000.0
weighted avg,0.8580259558609655,0.76628,0.768835811434688,200000.0
