,precision,recall,f1-score,support
Benign,0.9997339664596959,0.9991070891105003,0.9994204294843327,199348.0
Attack,0.7709137709137709,0.9187116564417178,0.8383484954513646,652.0
accuracy,0.998845,0.998845,0.998845,0.998845
macro avg,0.8853238686867334,0.9589093727761091,0.9188844624678487,200000.0
weighted avg,0.9989880126222161,0.998845,0.9988953349793852,200000.0
