,precision,recall,f1-score,support
Benign,0.8148571652596639,0.9664517428974411,0.8842038839769996,129038.0
Attack,0.9078073089700996,0.6007017840534371,0.7229939449447922,70962.0
accuracy,0.83668,0.83668,0.83668,0.83668
macro avg,0.8613322371148817,0.7835767634754391,0.8035989144608959,200000.0
weighted avg,0.8478368057495637,0.83668,0.827004985508982,200000.0
