,precision,recall,f1-score,support
Benign,0.7456651256476526,0.9770571821513463,0.8458211322806305,125791.0
Attack,0.9179507590834138,0.43509547359484696,0.5903659618039366,74209.0
accuracy,0.775965,0.775965,0.775965,0.775965
macro avg,0.8318079423655332,0.7060763278730966,0.7180935470422836,200000.0
weighted avg,0.8095908485058246,0.775965,0.7510357685511055,200000.0
