,precision,recall,f1-score,support
Benign,0.9814905385441509,0.99942496868133,0.9903765679732792,194772.0
Attack,0.932893948472139,0.2978194338179036,0.45150065245759025,5228.0
accuracy,0.981085,0.981085,0.981085,0.981085
macro avg,0.957192243508145,0.6486222012496168,0.7209386102154347,200000.0
weighted avg,0.9802202236796685,0.981085,0.9762903515416991,200000.0
