,precision,recall,f1-score,support
Benign,0.9909094906236947,0.9263518096060176,0.957543762746431,194628.0
Attack,0.20596055838688235,0.6921072226358898,0.31745218579234974,5372.0
accuracy,0.92006,0.92006,0.92006,0.92006
macro avg,0.5984350245052885,0.8092295161209537,0.6374979742693904,200000.0
weighted avg,0.969825762303814,0.92006,0.9403509029894445,200000.0
