,precision,recall,f1-score,support
Benign,0.9768615811252898,0.9259852545540427,0.95074327886136,194772.0
Attack,0.06219099661722612,0.18286151491966335,0.09281553398058252,5228.0
accuracy,0.90656,0.90656,0.90656,0.90656
macro avg,0.519526288871258,0.554423384736853,0.5217794064209713,200000.0
weighted avg,0.952952092046249,0.90656,0.9283170476101765,200000.0
