,precision,recall,f1-score,support
Benign,0.9914707439535952,0.8583740492620763,0.920134229999811,198530.0
Attack,0.00014224245225987695,0.0027210884353741495,0.0002703524720354162,1470.0
accuracy,0.852085,0.852085,0.852085,0.852085
macro avg,0.4958064932029276,0.4305475688487252,0.4602022912359232,200000.0
weighted avg,0.9841844794675603,0.852085,0.9133732304999818,200000.0
