,precision,recall,f1-score,support
Benign,0.9999449600960697,0.9992749601228067,0.9996098478406579,199989.0
Attack,0.0,0.0,0.0,11.0
accuracy,0.99922,0.99922,0.99922,0.99922
macro avg,0.49997248004803485,0.49963748006140335,0.49980492392032894,200000.0
weighted avg,0.9998899631232645,0.99922,0.9995548692990266,200000.0
