,precision,recall,f1-score,support
Benign,0.9998198856273733,0.9993648856794223,0.9995923338760545,199964.0
Attack,0.0,0.0,0.0,36.0
accuracy,0.999185,0.999185,0.999185,0.999185
macro avg,0.49990994281368667,0.49968244283971114,0.49979616693802725,200000.0
weighted avg,0.9996399180479604,0.999185,0.9994124072559568,200000.0
