,precision,recall,f1-score,support
Benign,0.983763016884036,0.9991579898548046,0.9914007417369687,194772.0
Attack,0.9247706422018349,0.3856159143075746,0.5442764578833693,5228.0
accuracy,0.98312,0.98312,0.98312,0.98312
macro avg,0.9542668295429355,0.6923869520811896,0.767838599810169,200000.0
weighted avg,0.9822209562098433,0.98312,0.9797129129570356,200000.0
