,precision,recall,f1-score,support
Benign,0.9841615100294863,0.9992778755837611,0.9916620897083823,189718.0
Attack,0.9814060803474485,0.7032678467224276,0.8193767705382436,10282.0
accuracy,0.98406,0.98406,0.98406,0.98406
macro avg,0.9827837951884674,0.8512728611530944,0.9055194301233129,200000.0
weighted avg,0.9840198533895327,0.98406,0.9828049014498454,200000.0
