,precision,recall,f1-score,support
Benign,0.7423657423657424,0.9998217579317721,0.8520706542019041,129038.0
Attack,0.999122505818168,0.36904258617288127,0.5389974581416649,70962.0
accuracy,0.776015,0.776015,0.776015,0.776015
macro avg,0.8707441240919551,0.6844321720523266,0.6955340561717844,200000.0
weighted avg,0.8334656096062976,0.776015,0.7409891535077707,200000.0
