,precision,recall,f1-score,support
Benign,0.999874516260183,0.9992776451231014,0.9995759915900817,199348.0
Attack,0.8132295719844358,0.9616564417177914,0.8812368236120871,652.0
accuracy,0.999155,0.999155,0.999155,0.999155
macro avg,0.9065520441223094,0.9804670434204463,0.9404064076010844,200000.0
weighted avg,0.9992660537418441,0.999155,0.9991902059024734,200000.0
