,precision,recall,f1-score,support
Benign,0.7280448337550006,0.9996979116152984,0.84251535920782,125791.0
Attack,0.9986066805998607,0.36700400220997453,0.5367454326875702,74209.0
accuracy,0.76494,0.76494,0.76494,0.76494
macro avg,0.8633257571774307,0.6833509569126365,0.689630395947695,200000.0
weighted avg,0.8284354542175517,0.76494,0.7290609568221139,200000.0
