,precision,recall,f1-score,support
Benign,0.9750642823749416,0.8566580411968866,0.9120341521541876,194772.0
Attack,0.03327562326869806,0.18381790359602143,0.056350416324615925,5228.0
accuracy,0.83907,0.83907,0.83907,0.83907
macro avg,0.5041699528218199,0.520237972396454,0.48419228423940175,200000.0
weighted avg,0.9504459268259043,0.83907,0.8896665792996026,200000.0
