,precision,recall,f1-score,support
Benign,0.9998198937373051,0.9994098937808805,0.9996148517179114,199964.0
Attack,0.0,0.0,0.0,36.0
accuracy,0.99923,0.99923,0.99923,0.99923
macro avg,0.49990994686865253,0.49970494689044026,0.4998074258589557,200000.0
weighted avg,0.9996399261564324,0.99923,0.9994349210446022,200000.0
