,precision,recall,f1-score,support
Benign,0.6964536472030025,0.9990843497051606,0.8207612456747405,27303.0
Attack,0.9998445592633353,0.9311568817061096,0.9642790753455461,172697.0
accuracy,0.94043,0.94043,0.94043,0.94043
macro avg,0.8481491032331689,0.9651206157056351,0.8925201605101434,200000.0
weighted avg,0.958427148903419,0.94043,0.944686738828036,200000.0
