,precision,recall,f1-score,support
Benign,0.9954683575430769,0.8584866600690728,0.9219169800271655,198052.0
Attack,0.040204102599226056,0.6026694045174538,0.07537962695431635,1948.0
accuracy,0.855995,0.855995,0.855995,0.855995
macro avg,0.5178362300711515,0.7305780322932633,0.4986483034907409,200000.0
weighted avg,0.9861640836999239,0.855995,0.9136717062082359,200000.0
