,precision,recall,f1-score,support
Benign,0.9923813339975525,0.9253680851493548,0.9577038643430095,198052.0
Attack,0.035308706435191226,0.2777207392197125,0.06265199768384482,1948.0
accuracy,0.91906,0.91906,0.91906,0.91906
macro avg,0.5138450202163718,0.6015444121845337,0.5101779310134271,200000.0
weighted avg,0.9830594466050951,0.91906,0.9489860591617492,200000.0
