,precision,recall,f1-score,support
Benign,0.7585400178017272,0.977440753886452,0.8541891004151513,129038.0
Attack,0.9136816510496976,0.4342183140272258,0.5886747033987353,70962.0
accuracy,0.7847,0.7847,0.7847,0.7847
macro avg,0.8361108344257124,0.7058295339568389,0.7214319019069433,200000.0
weighted avg,0.8135858206944394,0.7847,0.7599819372097567,200000.0
