,precision,recall,f1-score,support
Benign,0.549661913604036,0.9995722217165741,0.7092882446209041,109870.0
Attack,0.7638190954773869,0.0016864529013646955,0.0033654750965913492,90130.0
accuracy,0.549875,0.549875,0.549875,0.549875
macro avg,0.6567405045407115,0.5006293373089694,0.35632685985874774,200000.0
weighted avg,0.6461718476152617,0.549875,0.39116414853477255,200000.0
