,precision,recall,f1-score,support
Benign,0.9999449504554099,0.9990999504972774,0.999522271884825,199989.0
Attack,0.0,0.0,0.0,11.0
accuracy,0.999045,0.999045,0.999045,0.999045
macro avg,0.49997247522770494,0.4995499752486387,0.4997611359424125,200000.0
weighted avg,0.9998899534831349,0.999045,0.9994672981598712,200000.0
