,precision,recall,f1-score,support
Benign,0.9972315074954371,0.9994039912037322,0.9983165674399507,194628.0
Attack,0.9765561843168957,0.8994787788533135,0.9364341085271318,5372.0
accuracy,0.99672,0.99672,0.99672,0.99672
macro avg,0.9868938459061665,0.9494413850285228,0.9673753379835413,200000.0
weighted avg,0.9966761683148614,0.99672,0.9966544045935524,200000.0
