,precision,recall,f1-score,support
Benign,0.9779413612039294,0.9992452713942456,0.9884785429686607,194772.0
Attack,0.8507614213197969,0.16029074215761285,0.26975696121036535,5228.0
accuracy,0.977315,0.977315,0.977315,0.977315
macro avg,0.9143513912618632,0.5797680067759292,0.629117752089513,200000.0
weighted avg,0.9746168775753581,0.977315,0.9696911608214988,200000.0
