,precision,recall,f1-score,support
Benign,0.9999280105721617,0.9991316768399202,0.9995296850946155,194628.0
Attack,0.9694228333634883,0.9973938942665674,0.9832094687586017,5372.0
accuracy,0.999085,0.999085,0.999085,0.999085
macro avg,0.9846754219678251,0.9982627855532438,0.9913695769266087,200000.0
weighted avg,0.9991086415123368,0.999085,0.9990913240838302,200000.0
