,precision,recall,f1-score,support
Benign,0.9752085816448153,0.8611658759986035,0.9146460832081403,194772.0
Attack,0.0344224245670416,0.18439173680183626,0.05801462401829507,5228.0
accuracy,0.843475,0.843475,0.843475,0.843475
macro avg,0.5048155031059285,0.5227788064002199,0.4863303536132177,200000.0
weighted avg,0.9506164314988023,0.843475,0.8922537368649177,200000.0
