,precision,recall,f1-score,support
Benign,0.9994611068864552,0.9994611068864552,0.9994611068864552,167009.0
Attack,0.997271983268164,0.997271983268164,0.997271983268164,32991.0
accuracy,0.9991,0.9991,0.9991,0.9991
macro avg,0.9983665450773096,0.9983665450773096,0.9983665450773096,200000.0
weighted avg,0.9991,0.9991,0.9991,200000.0
