,precision,recall,f1-score,support
Benign,0.8033026171599444,0.9706518563391079,0.8790836384999035,373073.0
Attack,0.9230936727354462,0.5971175297266106,0.7251563633755177,220089.0
accuracy,0.8320543123126566,0.8320543123126566,0.8320543123126566,0.8320543123126566
macro avg,0.8631981449476953,0.7838846930328592,0.8021200009377105,593162.0
weighted avg,0.8477503289664265,0.8320543123126566,0.8219698988219555,593162.0
