,precision,recall,f1-score,support
Benign,0.6249427183576207,0.9989744716697799,0.7688838146785628,27303.0
Attack,0.9998209214868633,0.905215493031147,0.9501691216916424,172697.0
accuracy,0.918015,0.918015,0.918015,0.918015
macro avg,0.812381819922242,0.9520949823504634,0.8595264681851026,200000.0
weighted avg,0.9486444235866748,0.918015,0.9254209580047519,200000.0
