,precision,recall,f1-score,support
Benign,0.9812682730113923,0.9994455055141396,0.9902734820120462,194772.0
Attack,0.9333333333333333,0.28921193573068094,0.441588785046729,5228.0
accuracy,0.98088,0.98088,0.98088,0.98088
macro avg,0.9573008031723629,0.6443287206224102,0.7159311335293876,200000.0
weighted avg,0.9800152536882079,0.98088,0.9759308640333728,200000.0
