,precision,recall,f1-score,support
Benign,0.9999399612750224,0.9993999369933843,0.9996698762035764,199979.0
Attack,0.06976744186046512,0.42857142857142855,0.12,21.0
accuracy,0.99934,0.99934,0.99934,0.99934
macro avg,0.5348537015677437,0.7139856827824064,0.5598349381017882,200000.0
weighted avg,0.999842293160484,0.99934,0.999577510866575,200000.0
