,precision,recall,f1-score,support
Benign,0.9998490313745154,0.9273719269468504,0.9622476539372602,199964.0
Attack,0.0005505471061867731,0.2222222222222222,0.0010983730349419922,36.0
accuracy,0.927245,0.927245,0.927245,0.927245
macro avg,0.5001997892403511,0.5747970745845363,0.4816730134861011,200000.0
weighted avg,0.9996691576473472,0.927245,0.9620746470666978,200000.0
