,precision,recall,f1-score,support
Benign,0.6625708258685379,0.9998575761967348,0.7969984862970044,400214.0
Attack,0.9965152534083267,0.07406094807100763,0.13787503277704,220089.0
accuracy,0.6713767304043347,0.6713767304043347,0.6713767304043347,0.6713767304043347
macro avg,0.8295430396384322,0.5369592621338712,0.46743675953702224,620303.0
weighted avg,0.7810572673540774,0.6713767304043347,0.5631356454567128,620303.0
