,precision,recall,f1-score,support
Benign,0.9996068984286016,0.9990631138870699,0.9993349321832362,198530.0
Attack,0.8821292775665399,0.9469387755102041,0.9133858267716536,1470.0
accuracy,0.99868,0.99868,0.99868,0.99868
macro avg,0.9408680879975708,0.973000944698637,0.9563603794774449,200000.0
weighted avg,0.9987434379152655,0.99868,0.9987032062584611,200000.0
