,precision,recall,f1-score,support
Benign,0.9965874355090004,0.9273130405120693,0.9607030472483298,199348.0
Attack,0.0013095320146116205,0.029141104294478526,0.0025064309742101444,652.0
accuracy,0.924385,0.924385,0.924385,0.924385
macro avg,0.498948483761806,0.4782270724032739,0.48160473911126994,200000.0
weighted avg,0.9933428295436086,0.924385,0.9575793262792761,200000.0
