,precision,recall,f1-score,support
Benign,0.24265706282513005,0.9994506098230964,0.39050358476795605,27303.0
Attack,0.9998286595465189,0.506841462214167,0.6726815809900016,172697.0
accuracy,0.57409,0.57409,0.57409,0.57409
macro avg,0.6212428611858245,0.7531460360186317,0.5315925828789788,200000.0
weighted avg,0.8964633790200985,0.57409,0.6341600518357491,200000.0
