,precision,recall,f1-score,support
Benign,0.9796770966992332,0.9992889127063055,0.9893858268519959,194069.0
Attack,0.9325513196480938,0.3216995447647951,0.4783753290710794,5931.0
accuracy,0.979195,0.979195,0.979195,0.979195
macro avg,0.9561142081736635,0.6604942287355503,0.7338805779615376,200000.0
weighted avg,0.9782795817807818,0.979195,0.974231810540303,200000.0
