,precision,recall,f1-score,support
Benign,0.5506198347107438,0.9993446800764539,0.7100278713649208,109870.0
Attack,0.8783783783783784,0.005769444136247642,0.011463592072485174,90130.0
accuracy,0.55159,0.55159,0.55159,0.55159
macro avg,0.7144991065445612,0.5025570621063508,0.360745731718703,200000.0
weighted avg,0.6983242224145634,0.55159,0.39521987890178467,200000.0
