,precision,recall,f1-score,support
Benign,0.9975947237778735,0.9994399572517829,0.9985164880292391,194628.0
Attack,0.9782521947326417,0.9126954579300074,0.9443374422187981,5372.0
accuracy,0.99711,0.99711,0.99711,0.99711
macro avg,0.9879234592552576,0.9560677075908952,0.9714269651240186,200000.0
weighted avg,0.9970751834477186,0.99711,0.9970612388587706,200000.0
