,precision,recall,f1-score,support
Benign,1.0,0.9258509218006991,0.961498017650312,199989.0
Attack,0.0007412398921832884,1.0,0.0014813817251363545,11.0
accuracy,0.925855,0.925855,0.925855,0.925855
macro avg,0.5003706199460917,0.9629254609003495,0.48148969968772415,200000.0
weighted avg,0.999945040768194,0.925855,0.961445216735336,200000.0
